0000,8.416476539169077
0010,7.128975446558435
0028,26.10590447374835
0031,7.001152375435892
0051,7.010273996902305
0053,7.0830292466800175
0064,7.0842533804946655
0079,6.910930093931897
0096,7.19596261106673
0139,7.032018757853271
0144,8.034651057290333
0146,8.12697750551284
0153,7.106762440210079
0155,7.101936536126486
0168,7.192020163675453
0191,7.182820787874909
0192,8.023116292401392
0220,6.932734494969995
0234,8.27532523463047
0244,6.947239814394805
0249,7.340244535178493
0254,8.010511630146983
0255,7.038878039504745
0263,8.199554713188608
0267,7.13401861227792
0288,7.724448556157759
0317,6.924592727083085
0319,7.190006966549651
0322,7.030200245577792
0342,8.133797831969527
0347,7.877332342852999
0350,8.092496642263553
0351,7.157863365438447
0355,25.919230760935903
0368,6.994317783298673
0371,6.690650019611275
0382,7.04195189532444
0392,7.090403395095743
0404,28.25918181729213
0407,6.9776742621426076
0427,7.083933983745654
0435,7.553443194960269
0440,7.72938740394786
0443,6.960070990458089
0459,7.227399270607538
0471,7.088084544855768
0494,6.947907314644872
0497,7.984083267056028
0499,7.256507396352288
0500,27.047073244779785
0510,8.001174263355216
0525,7.780343832464244
0535,6.987361267033351
0538,7.087225969857687
0556,7.948595426729264
0562,7.3313363739959865
0563,25.667033078721087
0581,7.3190003503373555
0597,25.36773176314625
0599,6.951719271007334
0608,7.002541585133218
0611,7.136270505063033
0631,7.184672152850315
0648,6.956701089934773
0666,7.116415596572007
0680,7.254709658449521
0693,6.984966163359566
0706,8.145368224503219
0707,7.137253570892509
0712,6.996121991976895
0724,7.848245007753968
0747,8.191044241645669
0766,7.005728640446052
0771,7.1526393415878475
0774,27.06205990684471
0782,7.078911605028034
0801,6.946559305911023
0805,8.037690567723127
0807,27.868191687860953
0809,6.910352404570006
0820,6.995719238579495
0822,6.925281475510329
0832,7.1281935811862605
0836,7.033850723103942
0839,6.962114194883308
0863,7.8596765653429665
0864,7.061344197976388
0866,7.00441630817806
0894,8.500685459954546
0907,8.043249978499334
0908,8.054965287603777
0925,7.1518021632695215
0946,8.188853073638688
0961,8.058631844719779
0982,6.980061897834293
0984,6.906503554036118
1010,7.076744473889754
1015,7.184659402867638
1018,8.058216580398563
1019,7.916229811441487
1021,7.139258173367076
1023,7.153399074521524
1039,7.936544881888508
1050,7.759673307053638
1059,7.033263782969508
1071,8.00490728339736
1077,7.205447521405477
1083,7.9076512050088965
1086,7.2396205987700135
1089,6.941530543195776
1093,8.190534500088582
1118,7.864120552455121
1168,6.924016971659242
1186,25.570026201512427
1196,7.691852991355192
1209,7.207690243287828
1211,8.193148428791867
1212,6.964921937842491
1215,6.749422569316747
1231,7.233821528611499
1249,7.044347564808147
1266,8.042061308664247
1276,7.206338499738523
1277,7.1277540552905405
1336,8.266963735999536
1342,7.098596320202546
1346,7.24154580923168
1353,7.246710308905529
1362,8.42983883381375
1370,8.482389970426109
1377,8.00032732363025
1380,7.034186844443531
1386,6.903544415176987
1390,7.253501401088933
1405,7.026290589437564
1406,6.994171376686885
1417,6.960668868504035
1437,7.095638194451693
1448,6.999022694856178
1454,7.224344885603559
1481,7.284752282036759
1499,7.941330320018049
1504,8.08961956456919
1505,7.637450305195608
1515,7.264317132840433
1518,7.048866771788037
1555,7.079323290390281
1557,7.407783723863285
1564,7.00547157183324
1566,7.107738172567035
1573,8.166776729412865
1575,7.183843736202492
1605,6.784927354429006
1606,7.011174054743631
1623,7.292212014341914
1624,7.864929729530016
1626,7.937755341595258
1639,7.793698672617302
1644,7.07293551983213
1693,6.881597205361431
1704,6.9049592180256765
1721,6.993533138621343
1733,6.957923757456263
1744,7.039712771854791
1747,7.090849722987967
1751,8.282956693985733
1753,8.213377103505572
1758,6.988538788770131
1793,7.883799945901512
1795,6.999047050269512
1809,6.8289862540210216
1810,7.145636316882752
1821,26.656419613570268
1826,27.688205936740598
1830,8.421125212719474
1843,8.059905530252179
1847,8.041967164392819
1856,7.131126045064098
1868,7.085363142224652
1869,7.002518863573882
1877,7.015127415105927
1893,6.872496024336851
1895,8.21630308499635
1898,7.326595842273716
1902,8.003896111816312
1912,7.050271492713068
1915,25.454290399442687
1927,7.230453104773612
1931,7.139331764135149
1944,7.928590058823855
1949,8.381121660840138
1958,8.239439648213095
1967,7.97785374086464
1970,7.149752431511822
1978,7.3559880917392775
1994,7.769744216964873
2006,8.266870760467079
2013,7.934841684677099
2057,6.918010749209715
2065,7.058072676151272
2074,7.066021824486057
2093,8.150566198203887
2097,8.262699863819808
2149,26.894688132608273
2151,7.865026125356934
2153,7.139655706874478
2154,27.541163576434588
2168,7.073258612491805
2171,6.867643267615569
