0000,10.421140511937518
0010,9.246201422130289
0028,41.074258315249146
0031,8.955658481184262
0051,9.03262108994932
0053,9.1704855506163
0064,9.291062278133767
0079,8.796501785807742
0096,9.445074222394075
0139,9.185624781991448
0144,9.955624909627813
0146,10.35562764359388
0153,9.196871331557194
0155,9.10785319844834
0168,9.328808490954707
0191,9.52513241949588
0192,10.020645675883154
0220,8.827611997602737
0234,10.34416944758487
0244,8.92084412029227
0249,9.609588124321691
0254,9.98961372571256
0255,9.048696575221308
0263,10.162262770347667
0267,9.257216512174942
0288,9.471967671213896
0317,8.760650605129904
0319,9.415835033422681
0322,9.026488348775926
0342,10.183426398329724
0347,9.973228697097007
0350,10.13267146710265
0351,9.101038609213925
0355,39.82764860257303
0368,9.021379101303008
0371,8.44405289129217
0382,8.985361704714068
0392,9.170199132497984
0404,45.17858178445922
0407,9.003704850773296
0427,9.336172255255713
0435,9.437538648442507
0440,9.728446306181034
0443,9.053308785746424
0459,9.446505772277545
0471,9.317811123785807
0494,8.902189053263326
0497,9.944511053991134
0499,9.518013742545895
0500,41.88694617962638
0510,9.930361891220734
0525,9.6376468936727
0535,8.894678531486624
0538,9.08316192728557
0556,9.842303706444698
0562,9.606658839573543
0563,39.876130204212735
0581,9.757588936276258
0597,40.56454790208032
0599,9.012238611151309
0608,9.039285031300297
0611,9.226973362098727
0631,9.431688451294358
0648,8.786118672041209
0666,9.076641239372407
0680,9.491459111325247
0693,9.045874869611044
0706,10.150101240756218
0707,9.086984144482434
0712,9.056355101805336
0724,9.779495315573541
0747,10.20704543003243
0766,9.030379272581039
0771,9.300458428830845
0774,42.04547891871766
0782,8.968099575609468
0801,8.907102686098458
0805,10.04435981876927
0807,45.192504787986906
0809,8.718579829699808
0820,9.058587991994187
0822,8.745210200227957
0832,9.231596019134239
0836,8.904428779296683
0839,8.91015466490833
0863,9.861597434817492
0864,9.148049394440987
0866,8.908507502997038
0894,10.544041617766997
0907,10.024296195045777
0908,10.138029116689754
0925,9.279238126358965
0946,10.270195689758639
0961,9.908816024445303
0982,8.92270914523821
0984,8.797648851495453
1010,9.089523158680896
1015,9.437968215363266
1018,10.153553944614575
1019,9.962886267733527
1021,9.289497387090385
1023,9.276571114874027
1039,9.943605423301118
1050,9.794014079144109
1059,8.96913056113171
1071,9.854996993650547
1077,9.246747148207382
1083,9.90535033346603
1086,9.363233160581508
1089,8.794173058284805
1093,10.221051796244398
1118,9.826791023094783
1168,8.745281260209243
1186,40.00348645219298
1196,9.640071881699308
1209,9.447599475024548
1211,10.329495598149544
1212,8.89595667560018
1215,8.626256646963542
1231,9.403509130917543
1249,9.274681905217449
1266,10.231580094626812
1276,9.456633652908353
1277,9.154939479710297
1336,10.375980442726915
1342,9.1558539839503
1346,9.441062389749925
1353,9.489521488950244
1362,10.569206039595976
1370,10.615263141283535
1377,9.905573179258292
1380,9.016444828695738
1386,8.791113355700286
1390,9.493867876089013
1405,8.948966353104137
1406,9.004340672459374
1417,8.988705523650317
1437,9.187077542377564
1448,8.870758977542758
1454,9.553156679892725
1481,9.494894867569192
1499,9.814672222382937
1504,10.400250832296726
1505,9.609769063548365
1515,9.646617036696915
1518,9.031741265441896
1555,9.2182775862071
1557,9.847693496846201
1564,8.948166455168835
1566,9.210417049643043
1573,10.300165721517509
1575,9.294116987752247
1605,8.539203202173121
1606,9.106796707378853
1623,9.557614261546806
1624,9.90085154543076
1626,10.02576140879172
1639,9.523199210553956
1644,9.186297947027466
1693,8.81675013499746
1704,8.771148930978235
1721,9.020110082687793
1733,9.036135021350223
1744,9.106147230225195
1747,9.182181982820877
1751,10.36975770063254
1753,10.451004122964504
1758,8.843893013668263
1793,9.786716975220727
1795,8.979834729036973
1809,8.683865194310533
1810,9.288884974592571
1821,41.97241598830021
1826,43.56742627499029
1830,10.442793184443236
1843,10.160377659997238
1847,10.100240730288347
1856,9.200067231927546
1868,9.164182841664942
1869,9.024940564200483
1877,9.075716537257025
1893,8.794177447967755
1895,10.176865274661886
1898,9.673361260788498
1902,10.094016345103347
1912,8.952407759772392
1915,40.26339656593399
1927,9.570880565590631
1931,9.20363984074678
1944,9.989703117318111
1949,10.790235154171546
1958,10.132613480573038
1967,9.943721132327905
1970,9.398251835954738
1978,9.760050954537279
1994,9.598149372766045
2006,10.631947472885319
2013,9.87903157986143
2057,8.772119986229955
2065,9.17879717082501
2074,9.144476899965689
2093,10.110621244179093
2097,10.158580757997985
2149,42.69525572893043
2151,9.811985009646474
2153,9.241615207710058
2154,43.33685345084465
2168,9.168909386054438
2171,8.695507206839203
2173,9.004449867299599
2174,8.951342529902075
2176,8.804906482320504
2177,9.201827781818624
2181,9.734248895857931
2183,9.973796416344033
2184,9.834373251086983
2189,9.247764542642908
2198,8.891227613477652
2230,9.774726941114151
2251,9.264367193177568
2254,8.891378139157203
2276,9.296201643827876
2289,8.614481304777108
2291,9.65509057062009
2301,9.661209854487677
2303,8.84196563049348
2304,9.903420555227905
2314,9.887970630297922
2315,9.181944312580152
2316,10.17274071388627
2351,9.062989099896205
2352,9.128542521783023
2375,10.36257618587294
2379,10.087035753682555
2384,9.125764690296158
2389,9.041662760913715
2399,9.81311388198114
2400,9.080984331381384
2408,8.950360809801726
2413,10.238113675201244
2424,10.579173441212953
2439,9.379770295960803
2457,9.58111347918123
2493,9.53178555099825
2507,9.066527407366875
2508,9.13119494386126
2521,9.012190527104222
2534,8.660327939028146
2564,10.371859447970625
2586,9.30699492640694
2595,10.128647188017307
2623,9.201085127072535
2643,9.195498214415622
2647,10.267001530727226
2656,9.81318284327703
2677,8.873896457752913
2704,9.895354174384583
2705,9.533926197667187
2712,10.477066386173322
2715,8.81456795577504
2723,9.902383245410824
2725,9.181025843882164
2734,10.49272175186218
2743,8.691194077262704
2745,8.847965411404244
2750,9.17017907891883
2762,9.8190682863008
2769,43.67628965193284
2781,10.197782938165796
2796,9.471606171379667
2800,8.999698138638156
2802,8.958364710466265
2814,9.847491529923255
2819,8.881094027359332
2833,8.870387072698113
2850,8.900946775067945
2865,8.823546808715
2876,9.295850538622352
2884,8.640294950222021
2886,9.7721982373981
2894,9.094733204620113
2897,9.177985363709379
2900,10.015411201221537
2901,8.841869958539869
2939,9.11042619665677
2944,9.59819611975017
2952,9.295614029911686
2954,8.815798078270232
2957,10.04965576362352
2969,9.153972501636728
2986,9.312091263773121
3014,10.393328276981464
3016,9.185389622914084
3018,9.297078080033888
3046,9.05261036746729
3051,9.09677412564241
3066,9.643822775113508
3067,9.281152481872336
3068,9.085051288635128
3071,10.647930050028148
3076,9.137062012339138
3082,8.898360803557228
3105,9.188578307652778
3109,8.897849671284467
3110,9.971062726557763
3112,9.079763550554521
3135,9.890685533184081
3160,8.949486097795173
3161,9.376221488038198
3177,9.405941551090715
3182,42.62745397336231
3188,10.247292577149805
3203,8.907193004324615
3215,9.937997541060145
3227,10.18260403348034
3231,9.08745716154574
3236,9.028175468116121
3247,9.099155762506514
3265,9.242434418471298
3273,9.17636956641111
3275,9.014478441463806
3277,8.98055616089862
3286,10.176174516821145
3291,10.126185621237338
3329,42.75745123336611
3341,10.084605421941292
3348,42.242202777020395
